p_star_sorted,cdf
627.0,0.5282555282555282
629.0,0.5287469287469287
631.0,0.5292383292383293
634.0,0.5297297297297298
636.0,0.5302211302211303
638.0,0.5307125307125307
641.0,0.5312039312039312
643.0,0.5316953316953317
645.0,0.5321867321867322
647.0,0.5326781326781327
649.0,0.5331695331695332
651.0,0.5336609336609337
654.0,0.5341523341523342
656.0,0.5346437346437346
658.0,0.5351351351351351
660.0,0.5356265356265356
662.0,0.5361179361179361
664.0,0.5366093366093366
666.0,0.5371007371007371
668.0,0.5375921375921376
671.0,0.538083538083538
674.0,0.5385749385749385
675.0,0.539066339066339
677.0,0.5395577395577396
679.0,0.5400491400491401
682.0,0.5405405405405406
684.0,0.5410319410319411
686.0,0.5415233415233415
688.0,0.542014742014742
691.0,0.5425061425061425
693.0,0.542997542997543
695.0,0.5434889434889435
697.0,0.543980343980344
700.0,0.5444717444717445
703.0,0.544963144963145
705.0,0.5454545454545454
708.0,0.5459459459459459
710.0,0.5464373464373464
712.0,0.5469287469287469
715.0,0.5474201474201474
717.0,0.547911547911548
719.0,0.5484029484029485
722.0,0.5488943488943488
724.0,0.5493857493857494
726.0,0.5498771498771499
728.0,0.5503685503685504
730.0,0.5508599508599509
733.0,0.5513513513513514
736.0,0.5518427518427519
737.0,0.5523341523341523
740.0,0.5528255528255528
742.0,0.5533169533169533
745.0,0.5538083538083538
747.0,0.5542997542997543
749.0,0.5547911547911548
751.0,0.5552825552825553
754.0,0.5557739557739557
756.0,0.5562653562653562
758.0,0.5567567567567567
760.0,0.5572481572481572
763.0,0.5577395577395577
765.0,0.5582309582309583
768.0,0.5587223587223588
769.0,0.5592137592137593
771.0,0.5597051597051597
773.0,0.5601965601965602
776.0,0.5606879606879607
778.0,0.5611793611793612
779.0,0.5616707616707617
782.0,0.5621621621621622
784.0,0.5626535626535627
786.0,0.5631449631449631
789.0,0.5636363636363636
790.0,0.5641277641277641
793.0,0.5646191646191646
795.0,0.5651105651105651
797.0,0.5656019656019656
798.0,0.5660933660933661
800.0,0.5665847665847665
802.0,0.567076167076167
804.0,0.5675675675675675
806.0,0.568058968058968
808.0,0.5685503685503686
810.0,0.5690417690417691
813.0,0.5695331695331696
815.0,0.5700245700245701
818.0,0.5705159705159705
821.0,0.571007371007371
823.0,0.5714987714987715
826.0,0.571990171990172
828.0,0.5724815724815725
831.0,0.572972972972973
835.0,0.5734643734643735
838.0,0.5739557739557739
841.0,0.5744471744471744
844.0,0.5749385749385749
848.0,0.5754299754299754
851.0,0.5759213759213759
855.0,0.5764127764127764
858.0,0.576904176904177
862.0,0.5773955773955773
865.0,0.5778869778869778
868.0,0.5783783783783784
872.0,0.5788697788697789
875.0,0.5793611793611794
878.0,0.5798525798525799
881.0,0.5803439803439804
884.0,0.5808353808353809
887.0,0.5813267813267813
890.0,0.5818181818181818
894.0,0.5823095823095823
896.0,0.5828009828009828
899.0,0.5832923832923833
902.0,0.5837837837837838
905.0,0.5842751842751843
907.0,0.5847665847665847
911.0,0.5852579852579852
914.0,0.5857493857493857
918.0,0.5862407862407862
921.0,0.5867321867321867
924.0,0.5872235872235873
926.0,0.5877149877149878
929.0,0.5882063882063882
932.0,0.5886977886977887
935.0,0.5891891891891892
938.0,0.5896805896805897
942.0,0.5901719901719902
945.0,0.5906633906633907
948.0,0.5911547911547912
950.0,0.5916461916461917
953.0,0.5921375921375921
956.0,0.5926289926289926
959.0,0.5931203931203931
961.0,0.5936117936117936
964.0,0.5941031941031941
966.0,0.5945945945945946
968.0,0.5950859950859951
971.0,0.5955773955773955
973.0,0.596068796068796
975.0,0.5965601965601965
978.0,0.597051597051597
980.0,0.5975429975429976
984.0,0.5980343980343981
986.0,0.5985257985257986
988.0,0.599017199017199
991.0,0.5995085995085995
994.0,0.6
996.0,0.6004914004914005
999.0,0.600982800982801
1002.0,0.6014742014742015
1004.0,0.601965601965602
1007.0,0.6024570024570025
1009.0,0.6029484029484029
1012.0,0.6034398034398034
1015.0,0.6039312039312039
1018.0,0.6044226044226044
1021.0,0.6049140049140049
1024.0,0.6054054054054054
1028.0,0.605896805896806
1031.0,0.6063882063882063
1035.0,0.6068796068796068
1039.0,0.6073710073710074
1043.0,0.6078624078624079
1046.0,0.6083538083538084
1050.0,0.6088452088452089
1054.0,0.6093366093366094
1057.0,0.6098280098280098
1060.0,0.6103194103194103
1064.0,0.6108108108108108
1068.0,0.6113022113022113
1072.0,0.6117936117936118
1076.0,0.6122850122850123
1081.0,0.6127764127764128
1085.0,0.6132678132678133
1090.0,0.6137592137592137
1094.0,0.6142506142506142
1098.0,0.6147420147420147
1102.0,0.6152334152334152
1106.0,0.6157248157248157
1111.0,0.6162162162162163
1114.0,0.6167076167076168
1118.0,0.6171990171990172
1122.0,0.6176904176904177
1126.0,0.6181818181818182
1130.0,0.6186732186732187
1134.0,0.6191646191646192
1137.0,0.6196560196560197
1141.0,0.6201474201474202
1145.0,0.6206388206388206
1150.0,0.6211302211302211
1155.0,0.6216216216216216
1158.0,0.6221130221130221
1162.0,0.6226044226044226
1165.0,0.6230958230958231
1169.0,0.6235872235872236
1174.0,0.6240786240786241
1178.0,0.6245700245700245
1183.0,0.625061425061425
1188.0,0.6255528255528255
1194.0,0.626044226044226
1198.0,0.6265356265356266
1203.0,0.6270270270270271
1207.0,0.6275184275184276
1211.0,0.628009828009828
1216.0,0.6285012285012285
1220.0,0.628992628992629
1225.0,0.6294840294840295
1227.0,0.62997542997543
1228.0,0.6304668304668305
1229.0,0.630958230958231
1230.0,0.6314496314496314
1232.0,0.6319410319410319
1234.0,0.6324324324324324
1237.0,0.6329238329238329
1240.0,0.6334152334152334
1245.0,0.6339066339066339
1250.0,0.6343980343980344
1255.0,0.634889434889435
1259.0,0.6353808353808353
1263.0,0.6358722358722358
1268.0,0.6363636363636364
1273.0,0.6368550368550369
1278.0,0.6373464373464374
1282.0,0.6378378378378379
1288.0,0.6383292383292384
1293.0,0.6388206388206388
1299.0,0.6393120393120393
1305.0,0.6398034398034398
1310.0,0.6402948402948403
1315.0,0.6407862407862408
1320.0,0.6412776412776413
1328.0,0.6417690417690418
1333.0,0.6422604422604422
1339.0,0.6427518427518427
1343.0,0.6432432432432432
1348.0,0.6437346437346437
1354.0,0.6442260442260442
1359.0,0.6447174447174447
1364.0,0.6452088452088452
1369.0,0.6457002457002456
1373.0,0.6461916461916462
1378.0,0.6466830466830467
1383.0,0.6471744471744472
1388.0,0.6476658476658477
1392.0,0.6481572481572482
1396.0,0.6486486486486487
1401.0,0.6491400491400492
1406.0,0.6496314496314496
1411.0,0.6501228501228501
1414.0,0.6506142506142506
1419.0,0.6511056511056511
1424.0,0.6515970515970516
1428.0,0.6520884520884521
1432.0,0.6525798525798526
1437.0,0.653071253071253
1442.0,0.6535626535626535
1446.0,0.654054054054054
1451.0,0.6545454545454545
1456.0,0.655036855036855
1460.0,0.6555282555282556
1464.0,0.6560196560196561
1468.0,0.6565110565110565
1472.0,0.657002457002457
1476.0,0.6574938574938575
1479.0,0.657985257985258
1483.0,0.6584766584766585
1487.0,0.658968058968059
1490.0,0.6594594594594595
1493.0,0.65995085995086
1496.0,0.6604422604422604
1501.0,0.6609336609336609
1506.0,0.6614250614250614
1510.0,0.6619164619164619
1515.0,0.6624078624078624
1520.0,0.6628992628992629
1525.0,0.6633906633906634
1529.0,0.6638820638820638
1534.0,0.6643734643734643
1538.0,0.6648648648648648
1542.0,0.6653562653562654
1545.0,0.6658476658476659
1549.0,0.6663390663390664
1554.0,0.6668304668304669
1558.0,0.6673218673218673
1564.0,0.6678132678132678
1569.0,0.6683046683046683
1574.0,0.6687960687960688
1578.0,0.6692874692874693
1583.0,0.6697788697788698
1587.0,0.6702702702702703
1590.0,0.6707616707616708
1594.0,0.6712530712530712
1599.0,0.6717444717444717
1603.0,0.6722358722358722
1608.0,0.6727272727272727
1612.0,0.6732186732186732
1616.0,0.6737100737100737
1620.0,0.6742014742014742
1623.0,0.6746928746928746
1628.0,0.6751842751842752
1631.0,0.6756756756756757
1635.0,0.6761670761670762
1638.0,0.6766584766584767
1642.0,0.6771498771498772
1646.0,0.6776412776412777
1651.0,0.6781326781326781
1655.0,0.6786240786240786
1659.0,0.6791154791154791
1664.0,0.6796068796068796
1668.0,0.6800982800982801
1672.0,0.6805896805896806
1677.0,0.6810810810810811
1681.0,0.6815724815724816
1686.0,0.682063882063882
1689.0,0.6825552825552825
1694.0,0.683046683046683
1699.0,0.6835380835380835
1704.0,0.684029484029484
1709.0,0.6845208845208846
1713.0,0.6850122850122851
1718.0,0.6855036855036855
1723.0,0.685995085995086
1729.0,0.6864864864864865
1735.0,0.686977886977887
1739.0,0.6874692874692875
1745.0,0.687960687960688
1751.0,0.6884520884520885
1756.0,0.6889434889434889
1762.0,0.6894348894348894
1768.0,0.6899262899262899
1775.0,0.6904176904176904
1782.0,0.6909090909090909
1788.0,0.6914004914004914
1794.0,0.6918918918918919
1802.0,0.6923832923832924
1809.0,0.6928746928746928
1816.0,0.6933660933660933
1822.0,0.6938574938574938
1831.0,0.6943488943488944
1838.0,0.6948402948402949
1844.0,0.6953316953316954
1850.0,0.6958230958230959
1858.0,0.6963144963144963
1865.0,0.6968058968058968
1872.0,0.6972972972972973
1879.0,0.6977886977886978
1887.0,0.6982800982800983
1895.0,0.6987714987714988
1903.0,0.6992628992628993
1910.0,0.6997542997542997
1918.0,0.7002457002457002
1925.0,0.7007371007371007
1933.0,0.7012285012285012
1941.0,0.7017199017199017
1949.0,0.7022113022113022
1958.0,0.7027027027027027
1966.0,0.7031941031941032
1973.0,0.7036855036855036
1981.0,0.7041769041769042
1990.0,0.7046683046683047
1997.0,0.7051597051597052
2006.0,0.7056511056511057
2017.0,0.7061425061425062
2025.0,0.7066339066339067
2034.0,0.7071253071253071
2043.0,0.7076167076167076
2052.0,0.7081081081081081
2064.0,0.7085995085995086
2074.0,0.7090909090909091
2083.0,0.7095823095823096
2091.0,0.7100737100737101
2100.0,0.7105651105651105
2108.0,0.711056511056511
2116.0,0.7115479115479115
2127.0,0.712039312039312
2135.0,0.7125307125307125
2144.0,0.713022113022113
2153.0,0.7135135135135136
2161.0,0.7140049140049141
2168.0,0.7144963144963145
2176.0,0.714987714987715
2182.0,0.7154791154791155
2190.0,0.715970515970516
2198.0,0.7164619164619165
2206.0,0.716953316953317
2215.0,0.7174447174447175
2226.0,0.7179361179361179
2239.0,0.7184275184275184
2251.0,0.7189189189189189
2261.0,0.7194103194103194
2270.0,0.7199017199017199
2280.0,0.7203931203931204
2295.0,0.7208845208845209
2306.0,0.7213759213759213
2318.0,0.7218673218673218
2329.0,0.7223587223587223
2340.0,0.7228501228501228
2352.0,0.7233415233415234
2363.0,0.7238329238329239
2375.0,0.7243243243243244
2388.0,0.7248157248157249
2398.0,0.7253071253071253
2406.0,0.7257985257985258
2420.0,0.7262899262899263
2433.0,0.7267813267813268
2445.0,0.7272727272727273
2457.0,0.7277641277641278
2467.0,0.7282555282555283
2478.0,0.7287469287469287
2490.0,0.7292383292383292
2501.0,0.7297297297297297
2510.0,0.7302211302211302
2521.0,0.7307125307125307
2534.0,0.7312039312039312
2546.0,0.7316953316953317
2559.0,0.7321867321867321
2570.0,0.7326781326781326
2581.0,0.7331695331695331
2591.0,0.7336609336609337
2601.0,0.7341523341523342
2613.0,0.7346437346437347
2624.0,0.7351351351351352
2635.0,0.7356265356265356
2648.0,0.7361179361179361
2663.0,0.7366093366093366
2676.0,0.7371007371007371
2687.0,0.7375921375921376
2698.0,0.7380835380835381
2710.0,0.7385749385749386
2720.0,0.7390663390663391
2732.0,0.7395577395577395
2744.0,0.74004914004914
2758.0,0.7405405405405405
2775.0,0.741031941031941
2790.0,0.7415233415233415
2800.0,0.742014742014742
2819.0,0.7425061425061426
2834.0,0.742997542997543
2850.0,0.7434889434889435
2863.0,0.743980343980344
2876.0,0.7444717444717445
2888.0,0.744963144963145
2903.0,0.7454545454545455
2916.0,0.745945945945946
2935.0,0.7464373464373464
2947.0,0.7469287469287469
2956.0,0.7474201474201474
2964.0,0.7479115479115479
2972.0,0.7484029484029484
2980.0,0.7488943488943489
2988.0,0.7493857493857494
2997.0,0.7498771498771499
3005.0,0.7503685503685503
3012.0,0.7508599508599508
3023.0,0.7513513513513513
3032.0,0.7518427518427518
3042.0,0.7523341523341524
3050.0,0.7528255528255529
3060.0,0.7533169533169534
3069.0,0.7538083538083538
3078.0,0.7542997542997543
3088.0,0.7547911547911548
3099.0,0.7552825552825553
3113.0,0.7557739557739558
3127.0,0.7562653562653563
3138.0,0.7567567567567568
3148.0,0.7572481572481572
3158.0,0.7577395577395577
3170.0,0.7582309582309582
3185.0,0.7587223587223587
3196.0,0.7592137592137592
3209.0,0.7597051597051597
3219.0,0.7601965601965602
3231.0,0.7606879606879607
3245.0,0.7611793611793611
3259.0,0.7616707616707616
3269.0,0.7621621621621621
3280.0,0.7626535626535627
3285.0,0.7631449631449632
3290.0,0.7636363636363637
3293.0,0.7641277641277642
3297.0,0.7646191646191646
3302.0,0.7651105651105651
3308.0,0.7656019656019656
3313.0,0.7660933660933661
3320.0,0.7665847665847666
3332.0,0.7670761670761671
3342.0,0.7675675675675676
3354.0,0.768058968058968
3366.0,0.7685503685503685
3377.0,0.769041769041769
3387.0,0.7695331695331695
3399.0,0.77002457002457
3411.0,0.7705159705159705
3424.0,0.771007371007371
3436.0,0.7714987714987716
3447.0,0.771990171990172
3458.0,0.7724815724815725
3469.0,0.772972972972973
3482.0,0.7734643734643735
3494.0,0.773955773955774
3505.0,0.7744471744471745
3514.0,0.774938574938575
3526.0,0.7754299754299754
3539.0,0.7759213759213759
3549.0,0.7764127764127764
3560.0,0.7769041769041769
3568.0,0.7773955773955774
3578.0,0.7778869778869779
3589.0,0.7783783783783784
3597.0,0.7788697788697788
3610.0,0.7793611793611793
3619.0,0.7798525798525798
3629.0,0.7803439803439803
3641.0,0.7808353808353808
3652.0,0.7813267813267813
3664.0,0.7818181818181819
3674.0,0.7823095823095824
3685.0,0.7828009828009828
3693.0,0.7832923832923833
3705.0,0.7837837837837838
3715.0,0.7842751842751843
3725.0,0.7847665847665848
3736.0,0.7852579852579853
3749.0,0.7857493857493858
3759.0,0.7862407862407862
3773.0,0.7867321867321867
3785.0,0.7872235872235872
3799.0,0.7877149877149877
3811.0,0.7882063882063882
3824.0,0.7886977886977887
3835.0,0.7891891891891892
3846.0,0.7896805896805896
3860.0,0.7901719901719901
3872.0,0.7906633906633906
3889.0,0.7911547911547911
3905.0,0.7916461916461917
3922.0,0.7921375921375922
3940.0,0.7926289926289927
3957.0,0.7931203931203932
3972.0,0.7936117936117936
3986.0,0.7941031941031941
3998.0,0.7945945945945946
4015.0,0.7950859950859951
4028.0,0.7955773955773956
4041.0,0.7960687960687961
4058.0,0.7965601965601966
4074.0,0.797051597051597
4086.0,0.7975429975429975
4098.0,0.798034398034398
4112.0,0.7985257985257985
4132.0,0.799017199017199
4147.0,0.7995085995085995
4159.0,0.8
4179.0,0.8004914004914004
4193.0,0.800982800982801
4207.0,0.8014742014742015
4222.0,0.801965601965602
4237.0,0.8024570024570025
4254.0,0.802948402948403
4272.0,0.8034398034398035
4289.0,0.803931203931204
4307.0,0.8044226044226044
4329.0,0.8049140049140049
4349.0,0.8054054054054054
4372.0,0.8058968058968059
4390.0,0.8063882063882064
4412.0,0.8068796068796069
4430.0,0.8073710073710074
4451.0,0.8078624078624078
4470.0,0.8083538083538083
4485.0,0.8088452088452088
4503.0,0.8093366093366093
4529.0,0.8098280098280098
4547.0,0.8103194103194103
4566.0,0.8108108108108109
4584.0,0.8113022113022113
4600.0,0.8117936117936118
4618.0,0.8122850122850123
4635.0,0.8127764127764128
4654.0,0.8132678132678133
4668.0,0.8137592137592138
4684.0,0.8142506142506143
4701.0,0.8147420147420148
4719.0,0.8152334152334152
4736.0,0.8157248157248157
4755.0,0.8162162162162162
4772.0,0.8167076167076167
4791.0,0.8171990171990172
4809.0,0.8176904176904177
4826.0,0.8181818181818182
4851.0,0.8186732186732186
4869.0,0.8191646191646191
4886.0,0.8196560196560196
4910.0,0.8201474201474201
4937.0,0.8206388206388207
4963.0,0.8211302211302212
4982.0,0.8216216216216217
4997.0,0.8221130221130221
5018.0,0.8226044226044226
5034.0,0.8230958230958231
5054.0,0.8235872235872236
5069.0,0.8240786240786241
5092.0,0.8245700245700246
5111.0,0.8250614250614251
5129.0,0.8255528255528255
5151.0,0.826044226044226
5170.0,0.8265356265356265
5187.0,0.827027027027027
5214.0,0.8275184275184275
5235.0,0.828009828009828
5257.0,0.8285012285012285
5278.0,0.828992628992629
5304.0,0.8294840294840294
5321.0,0.82997542997543
5345.0,0.8304668304668305
5367.0,0.830958230958231
5390.0,0.8314496314496315
5415.0,0.831941031941032
5435.0,0.8324324324324325
5454.0,0.8329238329238329
5479.0,0.8334152334152334
5505.0,0.8339066339066339
5525.0,0.8343980343980344
5546.0,0.8348894348894349
5563.0,0.8353808353808354
5582.0,0.8358722358722359
5598.0,0.8363636363636363
5620.0,0.8368550368550368
5646.0,0.8373464373464373
5673.0,0.8378378378378378
5697.0,0.8383292383292383
5721.0,0.8388206388206388
5747.0,0.8393120393120393
5769.0,0.8398034398034399
5792.0,0.8402948402948403
5814.0,0.8407862407862408
5840.0,0.8412776412776413
5866.0,0.8417690417690418
5889.0,0.8422604422604423
5912.0,0.8427518427518428
5936.0,0.8432432432432433
5967.0,0.8437346437346437
5991.0,0.8442260442260442
6013.0,0.8447174447174447
6035.0,0.8452088452088452
6053.0,0.8457002457002457
6074.0,0.8461916461916462
6094.0,0.8466830466830467
6122.0,0.8471744471744471
6156.0,0.8476658476658476
6185.0,0.8481572481572481
6211.0,0.8486486486486486
6239.0,0.8491400491400491
6272.0,0.8496314496314497
6296.0,0.8501228501228502
6325.0,0.8506142506142507
6351.0,0.8511056511056511
6381.0,0.8515970515970516
6405.0,0.8520884520884521
6432.0,0.8525798525798526
6460.0,0.8530712530712531
6489.0,0.8535626535626536
6518.0,0.8540540540540541
6553.0,0.8545454545454545
6581.0,0.855036855036855
6607.0,0.8555282555282555
6635.0,0.856019656019656
6661.0,0.8565110565110565
6686.0,0.857002457002457
6721.0,0.8574938574938575
6750.0,0.8579852579852579
6778.0,0.8584766584766584
6802.0,0.858968058968059
6834.0,0.8594594594594595
6865.0,0.85995085995086
6893.0,0.8604422604422605
6924.0,0.860933660933661
6963.0,0.8614250614250615
6992.0,0.8619164619164619
7020.0,0.8624078624078624
7054.0,0.8628992628992629
7087.0,0.8633906633906634
7125.0,0.8638820638820639
7159.0,0.8643734643734644
7191.0,0.8648648648648649
7235.0,0.8653562653562653
7277.0,0.8658476658476658
7316.0,0.8663390663390663
7349.0,0.8668304668304668
7393.0,0.8673218673218673
7438.0,0.8678132678132678
7473.0,0.8683046683046683
7502.0,0.8687960687960687
7535.0,0.8692874692874692
7568.0,0.8697788697788698
7604.0,0.8702702702702703
7635.0,0.8707616707616708
7671.0,0.8712530712530713
7703.0,0.8717444717444718
7739.0,0.8722358722358723
7771.0,0.8727272727272727
7813.0,0.8732186732186732
7857.0,0.8737100737100737
7894.0,0.8742014742014742
7932.0,0.8746928746928747
7965.0,0.8751842751842752
8000.0,0.8756756756756757
8042.0,0.8761670761670761
8068.0,0.8766584766584766
8119.0,0.8771498771498771
8171.0,0.8776412776412776
8213.0,0.8781326781326781
8249.0,0.8786240786240787
8311.0,0.8791154791154792
8356.0,0.8796068796068796
8401.0,0.8800982800982801
8452.0,0.8805896805896806
8491.0,0.8810810810810811
8546.0,0.8815724815724816
8590.0,0.8820638820638821
8642.0,0.8825552825552826
8690.0,0.8830466830466831
8736.0,0.8835380835380835
8779.0,0.884029484029484
8826.0,0.8845208845208845
8889.0,0.885012285012285
8938.0,0.8855036855036855
9007.0,0.885995085995086
9060.0,0.8864864864864865
9105.0,0.8869778869778869
9154.0,0.8874692874692874
9206.0,0.8879606879606879
9256.0,0.8884520884520885
9305.0,0.888943488943489
9361.0,0.8894348894348895
9408.0,0.88992628992629
9465.0,0.8904176904176904
9514.0,0.8909090909090909
9564.0,0.8914004914004914
9617.0,0.8918918918918919
9668.0,0.8923832923832924
9701.0,0.8928746928746929
9719.0,0.8933660933660934
9737.0,0.8938574938574939
9772.0,0.8943488943488943
9812.0,0.8948402948402948
9885.0,0.8953316953316953
9937.0,0.8958230958230958
9995.0,0.8963144963144963
10053.0,0.8968058968058968
10118.0,0.8972972972972973
10178.0,0.8977886977886977
10229.0,0.8982800982800982
10295.0,0.8987714987714988
10344.0,0.8992628992628993
10385.0,0.8997542997542998
10442.0,0.9002457002457003
10501.0,0.9007371007371008
10545.0,0.9012285012285012
10595.0,0.9017199017199017
10640.0,0.9022113022113022
10679.0,0.9027027027027027
10726.0,0.9031941031941032
10768.0,0.9036855036855037
10839.0,0.9041769041769042
10896.0,0.9046683046683047
10956.0,0.9051597051597051
11004.0,0.9056511056511056
11064.0,0.9061425061425061
11122.0,0.9066339066339066
11171.0,0.9071253071253071
11229.0,0.9076167076167077
11288.0,0.9081081081081082
11338.0,0.9085995085995086
11394.0,0.9090909090909091
11451.0,0.9095823095823096
11515.0,0.9100737100737101
11573.0,0.9105651105651106
11613.0,0.9110565110565111
11668.0,0.9115479115479116
11725.0,0.912039312039312
11808.0,0.9125307125307125
11860.0,0.913022113022113
11912.0,0.9135135135135135
11975.0,0.914004914004914
12039.0,0.9144963144963145
12107.0,0.914987714987715
12174.0,0.9154791154791154
12241.0,0.9159705159705159
12313.0,0.9164619164619164
12395.0,0.9169533169533169
12451.0,0.9174447174447175
12501.0,0.917936117936118
12571.0,0.9184275184275185
12638.0,0.918918918918919
12700.0,0.9194103194103194
12776.0,0.9199017199017199
12845.0,0.9203931203931204
12930.0,0.9208845208845209
13015.0,0.9213759213759214
13097.0,0.9218673218673219
13160.0,0.9223587223587224
13246.0,0.9228501228501228
13321.0,0.9233415233415233
13386.0,0.9238329238329238
13468.0,0.9243243243243243
13552.0,0.9248157248157248
13564.0,0.9253071253071253
13632.0,0.9257985257985258
13723.0,0.9262899262899262
13793.0,0.9267813267813267
13880.0,0.9272727272727272
13957.0,0.9277641277641278
14000.0,0.9282555282555283
14082.0,0.9287469287469288
14174.0,0.9292383292383293
14273.0,0.9297297297297298
14344.0,0.9302211302211302
14429.0,0.9307125307125307
14500.0,0.9312039312039312
14600.0,0.9316953316953317
14694.0,0.9321867321867322
14798.0,0.9326781326781327
14883.0,0.9331695331695332
14975.0,0.9336609336609336
15096.0,0.9341523341523341
15186.0,0.9346437346437346
15266.0,0.9351351351351351
15357.0,0.9356265356265356
15454.0,0.9361179361179361
15565.0,0.9366093366093367
15669.0,0.937100737100737
15745.0,0.9375921375921376
15803.0,0.9380835380835381
15897.0,0.9385749385749386
15999.0,0.9390663390663391
16114.0,0.9395577395577396
16236.0,0.9400491400491401
16367.0,0.9405405405405406
16506.0,0.941031941031941
16661.0,0.9415233415233415
16829.0,0.942014742014742
16964.0,0.9425061425061425
17138.0,0.942997542997543
17267.0,0.9434889434889435
17421.0,0.943980343980344
17530.0,0.9444717444717444
17619.0,0.9449631449631449
17744.0,0.9454545454545454
17826.0,0.9459459459459459
17934.0,0.9464373464373464
18034.0,0.946928746928747
18158.0,0.9474201474201475
18273.0,0.9479115479115479
18392.0,0.9484029484029484
18480.0,0.9488943488943489
18597.0,0.9493857493857494
18714.0,0.9498771498771499
18868.0,0.9503685503685504
19010.0,0.9508599508599509
19190.0,0.9513513513513514
19332.0,0.9518427518427518
19487.0,0.9523341523341523
19680.0,0.9528255528255528
19852.0,0.9533169533169533
19998.0,0.9538083538083538
20210.0,0.9542997542997543
20381.0,0.9547911547911548
20576.0,0.9552825552825552
20791.0,0.9557739557739557
20962.0,0.9562653562653562
21147.0,0.9567567567567568
21328.0,0.9572481572481573
21501.0,0.9577395577395578
21621.0,0.9582309582309583
21813.0,0.9587223587223587
21960.0,0.9592137592137592
22104.0,0.9597051597051597
22308.0,0.9601965601965602
22514.0,0.9606879606879607
22730.0,0.9611793611793612
22916.0,0.9616707616707617
23119.0,0.9621621621621622
23308.0,0.9626535626535626
23526.0,0.9631449631449631
23711.0,0.9636363636363636
23898.0,0.9641277641277641
24164.0,0.9646191646191646
24477.0,0.9651105651105651
24775.0,0.9656019656019657
25123.0,0.966093366093366
25529.0,0.9665847665847666
25889.0,0.9670761670761671
26228.0,0.9675675675675676
26564.0,0.9680589680589681
26874.0,0.9685503685503686
27222.0,0.9690417690417691
27581.0,0.9695331695331695
27999.0,0.97002457002457
28225.0,0.9705159705159705
28615.0,0.971007371007371
28977.0,0.9714987714987715
29268.0,0.971990171990172
29554.0,0.9724815724815725
29916.0,0.972972972972973
30222.0,0.9734643734643734
30622.0,0.9739557739557739
30984.0,0.9744471744471744
31342.0,0.9749385749385749
31740.0,0.9754299754299754
32169.0,0.975921375921376
32619.0,0.9764127764127765
33096.0,0.9769041769041769
33555.0,0.9773955773955774
34172.0,0.9778869778869779
34729.0,0.9783783783783784
35297.0,0.9788697788697789
35852.0,0.9793611793611794
36560.0,0.9798525798525799
37206.0,0.9803439803439803
38040.0,0.9808353808353808
38752.0,0.9813267813267813
39645.0,0.9818181818181818
40840.0,0.9823095823095823
42275.0,0.9828009828009828
43541.0,0.9832923832923833
44522.0,0.9837837837837838
45573.0,0.9842751842751842
46814.0,0.9847665847665847
47967.0,0.9852579852579852
48948.0,0.9857493857493858
49590.0,0.9862407862407863
50787.0,0.9867321867321868
51522.0,0.9872235872235873
52538.0,0.9877149877149877
53507.0,0.9882063882063882
54194.0,0.9886977886977887
54959.0,0.9891891891891892
55783.0,0.9896805896805897
56482.0,0.9901719901719902
57420.0,0.9906633906633907
58360.0,0.9911547911547911
59192.0,0.9916461916461916
60086.0,0.9921375921375921
61308.0,0.9926289926289926
62564.0,0.9931203931203931
64305.0,0.9936117936117936
66327.0,0.9941031941031941
68964.0,0.9945945945945946
72731.0,0.995085995085995
76818.0,0.9955773955773956
84410.0,0.9960687960687961
93324.0,0.9965601965601966
102998.0,0.9970515970515971
115772.0,0.9975429975429976
123302.0,0.9980343980343981
132403.0,0.9985257985257985
142907.0,0.999017199017199
175824.0,0.9995085995085995
280198.0,1.0
